autonomy_state,speed,timestamp,timestamp_offset,acceleration,distance
0,0.0,1487601774498031,15.528317,0.0,0.0
0,0.0,1487601774759955,15.790241,0.0,0.0
0,0.0,1487601775024922,16.055208,0.0,0.0
0,0.0,1487601775281850,16.312136,0.0,0.0
0,0.0,1487601775542309,16.572595,0.0,0.0
0,0.0,1487601775806303,16.836589,0.0,0.0
0,0.0,1487601776081827,17.112113,0.0,0.0
0,0.0,1487601776331868,17.362154,0.0,0.0
0,0.0,1487601776583807,17.614093,0.0,0.0
0,0.0,1487601776840651,17.870937,0.0,0.0
0,0.0,1487601777112041,18.142327,0.0,0.0
0,0.0,1487601777359702,18.389988,0.0,0.0
0,0.0,1487601777621942,18.652228,0.0,0.0
0,0.0,1487601777893657,18.923943,0.0,0.0
0,0.0,1487601778144586,19.174872,0.0,0.0
0,0.0,1487601778426379,19.456665,0.0,0.0
0,0.0,1487601778681641,19.711927,0.0,0.0
0,0.0,1487601778940386,19.970672,0.0,0.0
0,0.0,1487601779199299,20.229585,0.0,0.0
0,0.0,1487601779470227,20.500513,0.0,0.0
0,0.0,1487601779733636,20.763922,0.0,0.0
0,0.0,1487601779998028,21.028314,0.0,0.0
0,0.0,1487601780281940,21.312226,0.0,0.0
0,0.0,1487601780533937,21.564223,0.0,0.0
0,0.0,1487601780803731,21.834017,0.0,0.0
0,0.0,1487601781072571,22.102857,0.0,0.0
0,0.0,1487601781331945,22.362231,0.0,0.0
0,0.0,1487601781610918,22.641204,0.0,0.0
0,0.0,1487601781853043,22.883329,0.0,0.0
0,0.0,1487601782111177,23.141463,0.0,0.0
0,0.0,1487601782381365,23.411651,0.0,0.0
0,0.0,1487601782631661,23.661947,0.0,0.0
0,0.0,1487601782888924,23.91921,0.0,0.0
0,0.0,1487601783153294,24.18358,0.0,0.0
0,0.0,1487601783426224,24.45651,0.0,0.0
0,0.0,1487601783681825,24.712111,0.0,0.0
0,0.0,1487601783935888,24.966174,0.0,0.0
0,0.0,1487601784212080,25.242366,0.0,0.0
0,0.0,1487601784471466,25.501752,0.0,0.0
0,0.0,1487601784731564,25.76185,0.0,0.0
0,0.0,1487601784982221,26.012507,0.0,0.0
0,0.0,1487601785240409,26.270695,0.0,0.0
0,0.0,1487601785487780,26.518066,0.0,0.0
0,0.0,1487601785750248,26.780534,0.0,0.0
0,0.0,1487601786021892,27.052178,0.0,0.0
0,0.0,1487601786272875,27.303161,0.0,0.0
0,0.0,1487601786531798,27.562084,0.0,0.0
0,0.0,1487601786782276,27.812562,0.0,0.0
0,0.0,1487601787033194,28.06348,0.0,0.0
0,0.0,1487601787302480,28.332766,0.0,0.0
0,0.0,1487601787582456,28.612742,0.0,0.0
0,0.0,1487601787837994,28.86828,0.0,0.0
0,0.0,1487601788088644,29.11893,0.0,0.0
0,0.0,1487601788350490,29.380776,0.0,0.0
0,0.0,1487601788615766,29.646052,0.0,0.0
0,0.0,1487601788882073,29.912359,0.0,0.0
0,0.0,1487601789131918,30.162204,0.0,0.0
0,0.0,1487601789390252,30.420538,0.0,0.0
0,0.0,1487601789659552,30.689838,0.0,0.0
0,0.0,1487601789921290,30.951576,0.0,0.0
0,0.0,1487601790182507,31.212793,0.0,0.0
0,0.0,1487601790438140,31.468426,0.0,0.0
0,0.0,1487601790703562,31.733848,0.0,0.0
0,0.0,1487601790966483,31.996769,0.0,0.0
0,0.0,1487601791238490,32.268776,0.0,0.0
0,0.0,1487601791490014,32.5203,0.0,0.0
0,0.0,1487601791750508,32.780794,0.0,0.0
0,0.0,1487601792009584,33.03987,0.0,0.0
0,0.0,1487601792274006,33.304292,0.0,0.0
0,0.0,1487601792532104,33.56239,0.0,0.0
0,0.0,1487601792784277,33.814563,0.0,0.0
0,0.0,1487601793061527,34.091813,0.0,0.0
0,0.0,1487601793332124,34.36241,0.0,0.0
0,0.0,1487601793614596,34.644882,0.0,0.0
0,0.0,1487601793860862,34.891148,0.0,0.0
0,0.0,1487601794131968,35.162254,0.0,0.0
0,0.0,1487601794398185,35.428471,0.0,0.0
0,0.0,1487601794637371,35.667657,0.0,0.0
0,0.0,1487601794894959,35.925245,0.0,0.0
0,0.0,1487601795158403,36.188689,0.0,0.0
0,0.0,1487601795431212,36.461498,0.0,0.0
0,0.0,1487601795682016,36.712302,0.0,0.0
0,0.0,1487601795938420,36.968706,0.0,0.0
0,0.0,1487601796210298,37.240584,0.0,0.0
0,0.0,1487601796481868,37.512154,0.0,0.0
0,0.0,1487601796746155,37.776441,0.0,0.0
0,0.0,1487601797018106,38.048392,0.0,0.0
0,0.0,1487601797277822,38.308108,0.0,0.0
0,0.0,1487601797532262,38.562548,0.0,0.0
0,0.0,1487601797787905,38.818191,0.0,0.0
0,0.0,1487601798070659,39.100945,0.0,0.0
0,0.0,1487601798342010,39.372296,0.0,0.0
0,0.0,1487601798605866,39.636152,0.0,0.0
0,0.0,1487601798883707,39.913993,0.0,0.0
0,0.0,1487601799145102,40.175388,0.0,0.0
0,0.0,1487601799410153,40.440439,0.0,0.0
0,0.0,1487601799681637,40.711923,0.0,0.0
0,0.0,1487601799932673,40.962959,0.0,0.0
0,0.0,1487601800189021,41.219307,0.0,0.0
0,0.0,1487601800458735,41.489021,0.0,0.0
0,0.0,1487601800715770,41.746056,0.0,0.0
0,0.0,1487601800981831,42.012117,0.0,0.0
0,0.0,1487601801232215,42.262501,0.0,0.0
0,0.0,1487601801482089,42.512375,0.0,0.0
0,0.0,1487601801742490,42.772776,0.0,0.0
0,0.0,1487601801992278,43.022564,0.0,0.0
0,0.0,1487601802279870,43.310156,0.0,0.0
0,0.0,1487601802525563,43.555849,0.0,0.0
0,0.0,1487601802782489,43.812775,0.0,0.0
0,0.0,1487601803031994,44.06228,0.0,0.0
0,0.0,1487601803287337,44.317623,0.0,0.0
0,0.0,1487601803558560,44.588846,0.0,0.0
0,0.0,1487601803804946,44.835232,0.0,0.0
0,0.0,1487601804082029,45.112315,0.0,0.0
0,0.0,1487601804338652,45.368938,0.0,0.0
0,0.0,1487601804609419,45.639705,0.0,0.0
0,0.0,1487601804882069,45.912355,0.0,0.0
0,0.0,1487601805144162,46.174448,0.0,0.0
0,0.0,1487601805433410,46.463696,0.0,0.0
0,0.0,1487601805671154,46.70144,0.0,0.0
0,0.0,1487601805933774,46.96406,0.0,0.0
0,0.0,1487601806182448,47.212734,0.0,0.0
0,0.0,1487601806470243,47.500529,0.0,0.0
0,0.0,1487601806716266,47.746552,0.0,0.0
0,0.0,1487601806982132,48.012418,0.0,0.0
0,0.0,1487601807249894,48.28018,0.0,0.0
0,0.0,1487601807502525,48.532811,0.0,0.0
0,0.0,1487601807760989,48.791275,0.0,0.0
0,0.0,1487601808022163,49.052449,0.0,0.0
0,0.0,1487601808282173,49.312459,0.0,0.0
0,0.0,1487601808533562,49.563848,0.0,0.0
0,0.0,1487601808820466,49.850752,0.0,0.0
0,0.0,1487601809073137,50.103423,0.0,0.0
0,0.0,1487601809354247,50.384533,0.0,0.0
0,0.0,1487601809625537,50.655823,0.0,0.0
0,0.0,1487601809872196,50.902482,0.0,0.0
0,0.0,1487601810136340,51.166626,0.0,0.0
0,0.0,1487601810413296,51.443582,0.0,0.0
0,0.0,1487601810672416,51.702702,0.0,0.0
0,0.0,1487601810932432,51.962718,0.0,0.0
0,0.0,1487601811182427,52.212713,0.0,0.0
0,0.0,1487601811432036,52.462322,0.0,0.0
0,0.0,1487601811688954,52.71924,0.0,0.0
0,0.0,1487601811950423,52.980709,0.0,0.0
0,0.0,1487601812229855,53.260141,0.0,0.0
0,0.0,1487601812482045,53.512331,0.0,0.0
0,0.0,1487601812737994,53.76828,0.0,0.0
0,0.0,1487601813031085,54.061371,0.0,0.0
0,0.0,1487601813282160,54.312446,0.0,0.0
0,0.0,1487601813531834,54.56212,0.0,0.0
0,0.0,1487601813792419,54.822705,0.0,0.0
0,0.0,1487601814062296,55.092582,0.0,0.0
0,0.0,1487601814331936,55.362222,0.0,0.0
0,0.0,1487601814598428,55.628714,0.0,0.0
0,0.0,1487601814862438,55.892724,0.0,0.0
0,0.0,1487601815131995,56.162281,0.0,0.0
0,0.0,1487601815382007,56.412293,0.0,0.0
0,0.0,1487601815632103,56.662389,0.0,0.0
0,0.0,1487601815884377,56.914663,0.0,0.0
0,0.0,1487601816142365,57.172651,0.0,0.0
0,0.0,1487601816416243,57.446529,0.0,0.0
0,0.0,1487601816678162,57.708448,0.0,0.0
0,0.0,1487601816931999,57.962285,0.0,0.0
0,0.0,1487601817200608,58.230894,0.0,0.0
0,0.0,1487601817462544,58.49283,0.0,0.0
0,0.0,1487601817753969,58.784255,0.0,0.0
0,0.0,1487601818003838,59.034124,0.0,0.0
0,0.0,1487601818282088,59.312374,0.0,0.0
0,0.0,1487601818533847,59.564133,0.0,0.0
0,0.0,1487601818782505,59.812791,0.0,0.0
0,0.0,1487601819033830,60.064116,0.0,0.0
0,0.0,1487601819298234,60.32852,0.0,0.0
0,0.0,1487601819571301,60.601587,0.0,0.0
0,0.0,1487601819833935,60.864221,0.0,0.0
0,0.0,1487601820111981,61.142267,0.0,0.0
0,0.0,1487601820394164,61.42445,0.0,0.0
0,0.0,1487601820665126,61.695412,0.0,0.0
0,0.0,1487601820929103,61.959389,0.0,0.0
0,0.0,1487601821182287,62.212573,0.0,0.0
0,0.0,1487601821432159,62.462445,0.0,0.0
0,0.0,1487601821682202,62.712488,0.0,0.0
0,0.0,1487601821932130,62.962416,0.0,0.0
0,0.0,1487601822190473,63.220759,0.0,0.0
0,0.0,1487601822480907,63.511193,0.0,0.0
0,0.0,1487601822732036,63.762322,0.0,0.0
0,0.0,1487601822990336,64.020622,0.0,0.0
0,0.0,1487601823262567,64.292853,0.0,0.0
0,0.0,1487601823513244,64.54353,0.0,0.0
0,0.0,1487601823773616,64.803902,0.0,0.0
0,0.0,1487601824033683,65.063969,0.0,0.0
0,0.0,1487601824296701,65.326987,0.0,0.0
0,0.0,1487601824560483,65.590769,0.0,0.0
0,0.0,1487601824831992,65.862278,0.0,0.0
0,0.0,1487601825101799,66.132085,0.0,0.0
0,0.0,1487601825382403,66.412689,0.0,0.0
0,0.0,1487601825638160,66.668446,0.0,0.0
0,0.0,1487601825902006,66.932292,0.0,0.0
0,0.0,1487601826179532,67.209818,0.0,0.0
0,0.0,1487601826432179,67.462465,0.0,0.0
0,0.0,1487601826710202,67.740488,0.0,0.0
0,0.0,1487601826976851,68.007137,0.0,0.0
0,0.0,1487601827234017,68.264303,0.0,0.0
0,0.0,1487601827498128,68.528414,0.0,0.0
0,0.0,1487601827750416,68.780702,0.0,0.0
0,0.0,1487601828031919,69.062205,0.0,0.0
0,0.0,1487601828281989,69.312275,0.0,0.0
0,0.0,1487601828567247,69.597533,0.0,0.0
0,0.0,1487601828839248,69.869534,0.0,0.0
0,0.0,1487601829108409,70.138695,0.0,0.0
0,0.0,1487601829372615,70.402901,0.0,0.0
0,0.0,1487601829632120,70.662406,0.0,0.0
0,0.0,1487601829886429,70.916715,0.0,0.0
0,0.0,1487601830132053,71.162339,0.0,0.0
0,0.0,1487601830385226,71.415512,0.0,0.0
0,0.0,1487601830661416,71.691702,0.0,0.0
0,0.0,1487601830932142,71.962428,0.0,0.0
0,0.0,1487601831190079,72.220365,0.0,0.0
0,0.0,1487601831459590,72.489876,0.0,0.0
0,0.0,1487601831724096,72.754382,0.0,0.0
0,0.0,1487601831982316,73.012602,0.0,0.0
0,0.0,1487601832246791,73.277077,0.0,0.0
0,0.0,1487601832506287,73.536573,0.0,0.0
0,0.0,1487601832766515,73.796801,0.0,0.0
0,0.0,1487601833030206,74.060492,0.0,0.0
0,0.0,1487601833276970,74.307256,0.0,0.0
0,0.0,1487601833532140,74.562426,0.0,0.0
0,0.0,1487601833784238,74.814524,0.0,0.0
0,0.0,1487601834062699,75.092985,0.0,0.0
0,0.0,1487601834325519,75.355805,0.0,0.0
0,0.0,1487601834582522,75.612808,0.0,0.0
0,0.0,1487601834834107,75.864393,0.0,0.0
0,0.0,1487601835099325,76.129611,0.0,0.0
0,0.0,1487601835354971,76.385257,0.0,0.0
0,0.0,1487601835633759,76.664045,0.0,0.0
0,0.0,1487601835915113,76.945399,0.0,0.0
0,0.0,1487601836182410,77.212696,0.0,0.0
0,0.0,1487601836450224,77.48051,0.0,0.0
0,0.0,1487601836721870,77.752156,0.0,0.0
0,0.0,1487601836982462,78.012748,0.0,0.0
0,0.0,1487601837235483,78.265769,0.0,0.0
0,0.0,1487601837527348,78.557634,0.0,0.0
0,0.0,1487601837776947,78.807233,0.0,0.0
0,0.0,1487601838033895,79.064181,0.0,0.0
0,0.0,1487601838304319,79.334605,0.0,0.0
0,0.0,1487601838561161,79.591447,0.0,0.0
0,0.0,1487601838826196,79.856482,0.0,0.0
0,0.0,1487601839097653,80.127939,0.0,0.0
0,0.0,1487601839382385,80.412671,0.0,0.0
0,0.0,1487601839633719,80.664005,0.0,0.0
0,0.0,1487601839885373,80.915659,0.0,0.0
0,0.0,1487601840167338,81.197624,0.0,0.0
0,0.0,1487601840438213,81.468499,0.0,0.0
0,0.0,1487601840687885,81.718171,0.0,0.0
0,0.0,1487601840944559,81.974845,0.0,0.0
0,0.0,1487601841215458,82.245744,0.0,0.0
0,0.0,1487601841455687,82.485973,0.0,0.0
0,0.0,1487601841732119,82.762405,0.0,0.0
0,0.0,1487601842009569,83.039855,0.0,0.0
0,0.0,1487601842272762,83.303048,0.0,0.0
0,0.0,1487601842532150,83.562436,0.0,0.0
0,0.0,1487601842790371,83.820657,0.0,0.0
0,0.0,1487601843041055,84.071341,0.0,0.0
0,0.0,1487601843305673,84.335959,0.0,0.0
0,0.0,1487601843566379,84.596665,0.0,0.0
0,0.0,1487601843832276,84.862562,0.0,0.0
0,0.0,1487601844082188,85.112474,0.0,0.0
0,0.0,1487601844334914,85.3652,0.0,0.0
0,0.0,1487601844606180,85.636466,0.0,0.0
0,0.0,1487601844857145,85.887431,0.0,0.0
0,0.0,1487601845118969,86.149255,0.0,0.0
0,0.0,1487601845384123,86.414409,0.0,0.0
0,0.0,1487601845657257,86.687543,0.0,0.0
0,0.0,1487601845899851,86.930137,0.0,0.0
0,0.0,1487601846182755,87.213041,0.0,0.0
0,0.0,1487601846431758,87.462044,0.0,0.0
0,0.0,1487601846710430,87.740716,0.0,0.0
0,0.0,1487601846981917,88.012203,0.0,0.0
0,0.0,1487601847245773,88.276059,0.0,0.0
0,0.0,1487601847523895,88.554181,0.0,0.0
0,0.0,1487601847782526,88.812812,0.0,0.0
0,0.0,1487601848031912,89.062198,0.0,0.0
0,0.0,1487601848321518,89.351804,0.0,0.0
0,0.0,1487601848570136,89.600422,0.0,0.0
0,0.0,1487601848834674,89.86496,0.0,0.0
0,0.0,1487601849103889,90.134175,0.0,0.0
0,0.0,1487601849363187,90.393473,0.0,0.0
0,0.0,1487601849621681,90.651967,0.0,0.0
0,0.0,1487601849882129,90.912415,0.0,0.0
0,0.0,1487601850137239,91.167525,0.0,0.0
0,0.0,1487601850401004,91.43129,0.0,0.0
0,0.0,1487601850672568,91.702854,0.0,0.0
0,0.0,1487601850925269,91.955555,0.0,0.0
0,0.0,1487601851182389,92.212675,0.0,0.0
0,0.0,1487601851432057,92.462343,0.0,0.0
0,0.0,1487601851689231,92.719517,0.0,0.0
0,0.0,1487601851953830,92.984116,0.0,0.0
0,0.0,1487601852232040,93.262326,0.0,0.0
0,0.0,1487601852489119,93.519405,0.0,0.0
0,0.0,1487601852758140,93.788426,0.0,0.0
0,0.0,1487601853022417,94.052703,0.0,0.0
0,0.0,1487601853312216,94.342502,0.0,0.0
0,0.0,1487601853584137,94.614423,0.0,0.0
0,0.0,1487601853835490,94.865776,0.0,0.0
0,0.0,1487601854099570,95.129856,0.0,0.0
0,0.0,1487601854382505,95.412791,0.0,0.0
0,0.0,1487601854633146,95.663432,0.0,0.0
0,0.0,1487601854890398,95.920684,0.0,0.0
0,0.0,1487601855154552,96.184838,0.0,0.0
0,0.0,1487601855406514,96.4368,0.0,0.0
0,0.0,1487601855670334,96.70062,0.0,0.0
0,0.0,1487601855932153,96.962439,0.0,0.0
0,0.0,1487601856182294,97.21258,0.0,0.0
0,0.0,1487601856449709,97.479995,0.0,0.0
0,0.0,1487601856699253,97.729539,0.0,0.0
0,0.0,1487601856982408,98.012694,0.0,0.0
0,0.0,1487601857228041,98.258327,0.0,0.0
0,0.0,1487601857482221,98.512507,0.0,0.0
0,0.0,1487601857732133,98.762419,0.0,0.0
0,0.0,1487601857994146,99.024432,0.0,0.0
0,0.0,1487601858266252,99.296538,0.0,0.0
0,0.0,1487601858529211,99.559497,0.0,0.0
0,0.0,1487601858782425,99.812711,0.0,0.0
0,0.0,1487601859053360,100.083646,0.0,0.0
0,0.0,1487601859332132,100.362418,0.0,0.0
0,0.0,1487601859582301,100.612587,0.0,0.0
0,0.0,1487601859868446,100.898732,0.0,0.0
0,0.0,1487601860138173,101.168459,0.0,0.0
0,0.0,1487601860395074,101.42536,0.0,0.0
0,0.0,1487601860660244,101.69053,0.0,0.0
0,0.0,1487601860931545,101.961831,0.0,0.0
0,0.0,1487601861178458,102.208744,0.0,0.0
0,0.0,1487601861424180,102.454466,0.0,0.0
0,0.0,1487601861682240,102.712526,0.0,0.0
0,0.0,1487601861959274,102.98956,0.0,0.0
0,0.0,1487601862203871,103.234157,0.0,0.0
0,0.0,1487601862463426,103.493712,0.0,0.0
0,0.0,1487601862732112,103.762398,0.0,0.0
0,0.0,1487601862992347,104.022633,0.0,0.0
0,0.0,1487601863240101,104.270387,0.0,0.0
0,0.0,1487601863527737,104.558023,0.0,0.0
0,0.0,1487601863779728,104.810014,0.0,0.0
0,0.0,1487601864032129,105.062415,0.0,0.0
0,0.0,1487601864306712,105.336998,0.0,0.0
0,0.0,1487601864583820,105.614106,0.0,0.0
0,0.0,1487601864845507,105.875793,0.0,0.0
0,0.0,1487601865111660,106.141946,0.0,0.0
0,0.0,1487601865375191,106.405477,0.0,0.0
0,0.0,1487601865666149,106.696435,0.0,0.0
0,0.0,1487601865922470,106.952756,0.0,0.0
0,0.0,1487601866194128,107.224414,0.0,0.0
0,0.0,1487601866462808,107.493094,0.0,0.0
0,0.0,1487601866727760,107.758046,0.0,0.0
0,0.0,1487601866982275,108.012561,0.0,0.0
0,0.0,1487601867246024,108.27631,0.0,0.0
0,0.0,1487601867510050,108.540336,0.0,0.0
0,0.0,1487601867783983,108.814269,0.0,0.0
0,0.0,1487601868031880,109.062166,0.0,0.0
0,0.0,1487601868286424,109.31671,0.0,0.0
0,0.0,1487601868577269,109.607555,0.0,0.0
0,0.0,1487601868832093,109.862379,0.0,0.0
0,0.0,1487601869081926,110.112212,0.0,0.0
0,0.0,1487601869350128,110.380414,0.0,0.0
0,0.0,1487601869602386,110.632672,0.0,0.0
0,0.0,1487601869863781,110.894067,0.0,0.0
0,0.0,1487601870132156,111.162442,0.0,0.0
0,0.0,1487601870402512,111.432798,0.0,0.0
0,0.0,1487601870644846,111.675132,0.0,0.0
0,0.0,1487601870902303,111.932589,0.0,0.0
0,0.0,1487601871166352,112.196638,0.0,0.0
0,0.0,1487601871411079,112.441365,0.0,0.0
0,0.0,1487601871662971,112.693257,0.0,0.0
0,0.0,1487601871932052,112.962338,0.0,0.0
0,0.0,1487601872190373,113.220659,0.0,0.0
0,0.0,1487601872462267,113.492553,0.0,0.0
0,0.0,1487601872712051,113.742337,0.0,0.0
0,0.0,1487601872982293,114.012579,0.0,0.0
0,0.0,1487601873239351,114.269637,0.0,0.0
0,0.0,1487601873495526,114.525812,0.0,0.0
0,0.0,1487601873760679,114.790965,0.0,0.0
0,0.0,1487601874031832,115.062118,0.0,0.0
0,0.0,1487601874296564,115.32685,0.0,0.0
0,0.0,1487601874568326,115.598612,0.0,0.0
0,0.0,1487601874819491,115.849777,0.0,0.0
0,0.0,1487601875082841,116.113127,0.0,0.0
0,0.0,1487601875350157,116.380443,0.0,0.0
0,0.0,1487601875622015,116.652301,0.0,0.0
0,0.0,1487601875881923,116.912209,0.0,0.0
0,0.0,1487601876145596,117.175882,0.0,0.0
0,0.0,1487601876390280,117.420566,0.0,0.0
0,0.0,1487601876671731,117.702017,0.0,0.0
0,0.0,1487601876932141,117.962427,0.0,0.0
0,0.0,1487601877191738,118.222024,0.0,0.0
0,0.0,1487601877482220,118.512506,0.0,0.0
0,0.0,1487601877747163,118.777449,0.0,0.0
0,0.0,1487601878032193,119.062479,0.0,0.0
0,0.0,1487601878302201,119.332487,0.0,0.0
0,0.0,1487601878575009,119.605295,0.0,0.0
0,0.0,1487601878831918,119.862204,0.0,0.0
0,0.0,1487601879086341,120.116627,0.0,0.0
0,0.0,1487601879376734,120.40702,0.0,0.0
0,0.0,1487601879632288,120.662574,0.0,0.0
0,0.0,1487601879882020,120.912306,0.0,0.0
0,0.0,1487601880145334,121.17562,0.0,0.0
0,0.0,1487601880397218,121.427504,0.0,0.0
0,0.0,1487601880658480,121.688766,0.0,0.0
0,0.0,1487601880932174,121.96246,0.0,0.0
0,0.0,1487601881194930,122.225216,0.0,0.0
0,0.0,1487601881442499,122.472785,0.0,0.0
0,0.0,1487601881681895,122.712181,0.0,0.0
0,0.0,1487601881934857,122.965143,0.0,0.0
0,0.0,1487601882206295,123.236581,0.0,0.0
0,0.0,1487601882474204,123.50449,0.0,0.0
0,0.0,1487601882732140,123.762426,0.0,0.0
0,0.0,1487601882984082,124.014368,0.0,0.0
0,0.0,1487601883257490,124.287776,0.0,0.0
0,0.0,1487601883519521,124.549807,0.0,0.0
0,0.0,1487601883794167,124.824453,0.0,0.0
0,0.0,1487601884037992,125.068278,0.0,0.0
0,0.0,1487601884297376,125.327662,0.0,0.0
0,0.0,1487601884555103,125.585389,0.0,0.0
0,0.0,1487601884828049,125.858335,0.0,0.0
0,0.0,1487601885082195,126.112481,0.0,0.0
0,0.0,1487601885334871,126.365157,0.0,0.0
0,0.0,1487601885614187,126.644473,0.0,0.0
0,0.0,1487601885875473,126.905759,0.0,0.0
0,0.0,1487601886132123,127.162409,0.0,0.0
0,0.0,1487601886414361,127.444647,0.0,0.0
0,0.0,1487601886679336,127.709622,0.0,0.0
0,0.0,1487601886932038,127.962324,0.0,0.0
0,0.0,1487601887182366,128.212652,0.0,0.0
0,0.0,1487601887432039,128.462325,0.0,0.0
0,0.0,1487601887691289,128.721575,0.0,0.0
0,0.0,1487601887958259,128.988545,0.0,0.0
0,0.0,1487601888229494,129.25978,0.0,0.0
0,0.0,1487601888481961,129.512247,0.0,0.0
0,0.0,1487601888763203,129.793489,0.0,0.0
0,0.0,1487601889032184,130.06247,0.0,0.0
0,0.0,1487601889299476,130.329762,0.0,0.0
0,0.0,1487601889566362,130.596648,0.0,0.0
0,0.0,1487601889832270,130.862556,0.0,0.0
0,0.0,1487601890089243,131.119529,0.0,0.0
0,0.0,1487601890358371,131.388657,0.0,0.0
0,0.0,1487601890632190,131.662476,0.0,0.0
0,0.0,1487601890896210,131.926496,0.0,0.0
0,0.0,1487601891158294,132.18858,0.0,0.0
0,0.0,1487601891402783,132.433069,0.0,0.0
0,0.0,1487601891681228,132.711514,0.0,0.0
0,0.0,1487601891932980,132.963266,0.0,0.0
0,0.0,1487601892185777,133.216063,0.0,0.0
0,0.0,1487601892446288,133.476574,0.0,0.0
0,0.0,1487601892710185,133.740471,0.0,0.0
0,0.146179199219,1487601892956314,133.9866,0.593912944914,0.0179894700623
0,0.409545898438,1487601893218465,134.248751,1.00463740065,0.0908314151001
0,0.473937988281,1487601893482274,134.51256,0.244086023766,0.207366915436
0,0.453186035156,1487601893734865,134.765151,-0.0821563441492,0.324458507538
0,0.443115234375,1487601894024288,135.054574,-0.0347961315488,0.454163608704
0,0.439453125,1487601894282030,135.312316,-0.0142084308145,0.567901075745
0,0.423889160156,1487601894543223,135.573509,-0.059587986063,0.680650556488
0,0.380249023438,1487601894801813,135.832099,-0.16876188839,0.784621602936
0,0.366516113281,1487601895070455,136.100741,-0.0511197435853,0.884927842865
0,0.364074707031,1487601895312770,136.343056,-0.0100753409818,0.973444400177
0,0.351867675781,1487601895575081,136.605367,-0.0465364824578,1.06734418137
0,0.351867675781,1487601895839666,136.869952,0.0,1.16044309036
0,0.352783203125,1487601896111374,137.14166,0.00336952663797,1.25617273087
0,0.373840332031,1487601896375301,137.405587,0.0797839133785,1.35206051575
0,0.379943847656,1487601896632118,137.662404,0.0237660109144,1.44885281158
0,0.415344238281,1487601896898111,137.928397,0.133087677589,1.55462334351
0,0.502319335938,1487601897162818,138.193104,0.328571203845,1.67607932938
0,0.653076171875,1487601897423170,138.453456,0.579050039706,1.826484095
